file,date_format,comp,srvc,null_val,num_curves,num_params,has_other,start,stop,step,decimal_places,trailing_zeros,total_values,trailing_zeros_pct
f9ce89c1fbce426e81190258a3bfb738.las,20220820,CompletePowers,SQR,-999.2500,14,9,True,8709.50000,8989.50000,0.50000,"(5,)",1085,7854,0.13814616755793227
828473f9a393442c935c7177f065b632.las,01-Nov-2015,Lake Energy,Special data,-999.2500,10,9,True,5067.50000,5624.00000,0.50000,"(5,)",1917,9820,0.19521384928716903
2e33364b8c13471b969a6a93565f84e0.las,1992-09-10,,Tool Diagnostics,-999.2500,13,8,True,9036.00000,9308.50000,0.50000,"(5,)",601,7098,0.08467173851789236
44cdd62f38d74604b778b295fb213583.las,08-Mar-2012,Demont Energy,Super Cool Company,-999.2500,12,9,True,7424.50000,8182.00000,0.50000,"(5,)",3013,16812,0.17921722579110158
7159d21d35a644d78ea96ac19f49b47c.las,2002-10-05,Murph Oil,Specialized Drilling,-999.2500,20,8,True,8551.50000,8786.50000,0.50000,"(5,)",499,9420,0.0529723991507431
dd96b61ad76f45f0918e5dee8a00dc3b.las,"Dec 01, 2011",,Downholeloggers,-999.2500,12,8,True,3312.00000,3736.50000,0.50000,"(5,)",1092,10200,0.10705882352941176
a28e37794f574e2f8152800af0040424.las,2021-04-12,Kangaroo Ltd,Specialized Drilling,-999.2500,16,9,True,6232.00000,6490.00000,0.50000,"(5,)",1273,8272,0.15389264990328821
ff71b61cbaf545f6af520c67cf2b1111.las,"Jun 14, 2008",,BaH,-999.2500,13,9,True,7169.00000,7541.00000,0.50000,"(5,)",841,9685,0.08683531233866805
694e0d0be3de4ec5bdd9f30732acc196.las,20180605,,Special data,-999.2500,19,8,True,5489.50000,5667.50000,0.50000,"(5,)",1067,6783,0.15730502727406753
7f7fd5accd1146558e521ff393ee34c2.las,"Feb 08, 2014",,BaH,-999.2500,15,9,True,7371.00000,7946.50000,0.50000,"(5,)",1248,17280,0.07222222222222222
9b5d3dd783e54e4ea2d429c6fce0916c.las,2007-10-26,Deepwell Energy Corp,Examine,-999.2500,16,8,True,6274.50000,6444.00000,0.50000,"(5,)",678,5440,0.12463235294117647
7cf6f7f9bcf0462bb31cafb795406bda.las,05/27/10,Deepwell Energy Corp,Johns Wireline,-999.2500,15,10,True,3218.00000,3493.50000,0.50000,"(5,)",559,8280,0.06751207729468599
c9d166f7174640a7868a7d288ef14904.las,13/01/2016,,BaH,-999.2500,14,8,True,7550.00000,7764.00000,0.50000,"(5,)",448,6006,0.07459207459207459
83f204704cd041279f697d51b9ded9a0.las,05-Feb-2000,,Johns Wireline,-999.2500,10,8,True,7955.00000,8258.00000,0.50000,"(5,)",732,6070,0.12059308072487644
1a9659fc83a54b908dd80813aee281a9.las,12/14/2018,Lots of Arrows,BaH,-999.2500,18,8,True,7626.50000,7845.00000,0.50000,"(5,)",529,7884,0.06709791983764586
3468de608d33496a8ef0ca763197add0.las,03/26/1989,Steven Power,WRF,-999.2500,13,8,True,4734.50000,5339.00000,0.50000,"(5,)",2545,15730,0.16179275270184362
83bc5727d821493da09e8887373a8e86.las,1989-05-18,Summertime Power,HBX,-999.2500,17,8,True,5609.50000,5927.00000,0.50000,"(5,)",1352,10812,0.12504624491305957
c5e85d0e00084e9d9dbf07885d655a2e.las,"Nov 28, 1991",Specs and Mobility,Super Cool Company,-999.2500,10,8,True,8441.50000,8744.50000,0.50000,"(5,)",864,5230,0.16520076481835563
02b466d77c694e06b254edaaedbc5689.las,"Dec 28, 1988",Boa Energy,DHL,-999.2500,20,8,True,4393.50000,4580.50000,0.50000,"(5,)",559,7500,0.07453333333333333
f2f3021cb93c44c0813870d2a5114a0d.las,01/01/2017,Bivalve E&P,Special data,-999.2500,16,8,True,6073.00000,6225.50000,0.50000,"(5,)",328,4896,0.06699346405228758
dc6186f7feec4a4999468cfffc5c138a.las,20201121,Lake Energy,Super Cool Company,-999.2500,18,8,True,4209.00000,4828.50000,0.50000,"(5,)",2672,22320,0.11971326164874552
5a1f27572e304c3580f9a587c080e8f7.las,10-23-2008,,Downholeloggers,-999.2500,11,8,True,8580.00000,9130.00000,0.50000,"(5,)",1185,12111,0.09784493435719593
4fd374b21c0145c7ae00d42c89595345.las,"Mar 19, 1993",Lots of Arrows,Johns Wireline,-999.2500,13,9,True,2416.50000,2842.50000,0.50000,"(5,)",1494,10036,0.14886408927859704
70e179d08bd04b34ab197839ada14bc5.las,2001-03-02,Ocean Petroleum,Johns Wireline,-999.2500,15,9,True,6770.00000,7031.50000,0.50000,"(5,)",1068,7860,0.13587786259541984
ec8573e4a97e40588c11e576c41bc4d3.las,07/17/2019,Exploration Inc.,TLA,-999.2500,13,8,True,5674.50000,6368.50000,0.50000,"(5,)",1498,18057,0.08295951708478706
2aa0fc483f214096868dbca4066eacd9.las,1998-03-11,Boa Energy,BaH,-999.2500,13,8,True,3163.50000,3427.00000,0.50000,"(5,)",631,6864,0.09192890442890443
4eba0de8fde14e248eb5151fadc6912a.las,"Dec 07, 2000",Con Resources,Special data,-999.2500,13,9,True,4333.00000,4657.00000,0.50000,"(5,)",1374,8437,0.16285409505748488
9fdd132450e64b77984c4e4588e079be.las,1992-01-11,Murph Oil,Johns Wireline,-999.2500,13,8,True,7306.00000,7583.00000,0.50000,"(5,)",593,7215,0.08218988218988219
22ea0efc83ad4a83aebcb6f79b8f72f2.las,02/01/2009,Summertime Power,Super Cool Company,-999.2500,12,9,True,3568.50000,4022.50000,0.50000,"(5,)",1046,10908,0.09589292262559589
86180afe35394d7dbd09b696ca93ed95.las,"Feb 05, 1998",CompletePowers,SQR,-999.2500,11,8,True,2742.00000,3152.50000,0.50000,"(5,)",922,9042,0.10196859101968592
59b2f1d6ba034624a79f192c6be277a0.las,02/02/2007,,WRF,-999.2500,12,8,True,5506.50000,5702.50000,0.50000,"(5,)",534,3624,0.14735099337748345
9ca4c9a19aed4960be08aaadad293e43.las,10/27/16,Rock Energy,Johns Wireline,-999.2500,12,8,True,6531.00000,6947.50000,0.50000,"(5,)",1816,8940,0.20313199105145413
e502dbca325047b5a4495b8a0a0246ef.las,12-20-2005,,Downholeloggers,-999.2500,12,8,True,2859.50000,3162.50000,0.50000,"(5,)",956,7284,0.1312465678198792
9aa9c39a089945c497f1939d80d1692e.las,20-Jul-2004,Chad Power,DHL,-999.2500,10,8,True,4272.50000,4911.50000,0.50000,"(5,)",2725,12790,0.2130570758405004
a7e4b87fd1df4999840057ca8631453f.las,10-May-2013,Con Resources,BaH,-999.2500,13,8,True,5365.50000,5546.50000,0.50000,"(5,)",702,4719,0.1487603305785124
751ea7d213bf4e21b7d7757d65440cb0.las,1987-11-02,,Specialized Drilling,-999.2500,11,9,True,5622.00000,5757.00000,0.50000,"(5,)",310,2981,0.1039919490103992
2de8019b0c8a47d5a79264d63e3e77c5.las,05/12/20,Deepwell Energy Corp,Super Cool Company,-999.2500,12,8,True,7727.00000,8112.00000,0.50000,"(5,)",879,9252,0.09500648508430609
dc008fdf812840f0843ae1158a9bad74.las,04/14/14,Bivalve E&P,Johns Wireline,-999.2500,10,8,True,6904.00000,7560.50000,0.50000,"(5,)",1477,13140,0.1124048706240487
a45fca73b84248e4a4ae442da34efaa8.las,19850111,,HBX,-999.2500,11,8,True,7041.50000,7590.50000,0.50000,"(5,)",1204,12089,0.09959467284308049
4ff18413882b4f7b9e353d1e37f81fdf.las,"Jan 02, 1987",Lake Energy,Specialized Drilling,-999.2500,12,9,True,7557.00000,7970.00000,0.50000,"(5,)",1116,8640,0.12916666666666668
0d9332063bd14ba69e224d6c9276b3ae.las,09-Jun-1989,Kangaroo Ltd,TLA,-999.2500,12,9,True,4308.50000,4562.50000,0.50000,"(5,)",814,6108,0.13326784544859202
657d1a739faa4004a66285db8c8e49ec.las,"May 01, 2011",Basin Resources LLC,TLA,-999.2500,11,8,True,5982.50000,6573.00000,0.50000,"(5,)",2474,10912,0.22672287390029325
42cfe71ea9ef42b9806b1b53ec5f81e7.las,06/13/14,Rock Energy,Examine,-999.2500,14,8,True,4784.50000,5156.00000,0.50000,"(5,)",1606,10416,0.1541858678955453
4e7b4589bb5941d2bb4a9aa9783ee247.las,02/28/2011,The Oil & Gas,Super Cool Company,-999.2500,14,9,True,5819.00000,6276.50000,0.50000,"(5,)",1864,12824,0.14535246412975672
65fd04818b674ff3b9582c342a295ae3.las,28/06/2013,Demont Energy,DHL,-999.2500,12,8,True,6914.00000,7674.50000,0.50000,"(5,)",1747,18264,0.095652650021901
94e1fca20c4741099162ce7e867eb8df.las,2022-02-03,Basin Resources LLC,Downholeloggers,-999.2500,15,8,True,6460.50000,7343.50000,0.50000,"(5,)",2002,26505,0.07553291831729862
bc1c4a67625149158ca58e06f2d4a66a.las,01-28-2023,Sideways Energy,DHL,-999.2500,19,8,True,2722.50000,2993.50000,0.50000,"(5,)",595,10317,0.05767180381893961
95ebc9a5921a41e79cfd5fae3e5e2789.las,02-15-1989,Kangaroo Ltd,BaH,-999.2500,15,8,True,4680.00000,4999.00000,0.50000,"(5,)",822,9585,0.08575899843505477
fc76524ff0b040eb820ea3218d71ff82.las,2000-01-14,Demont Energy,Johns Wireline,-999.2500,21,8,True,5025.50000,5602.50000,0.50000,"(5,)",3604,24255,0.14858792001649143
244bc595e36b4aa68f9ad81f4418bcfc.las,"Jan 18, 2002",Bivalve E&P,Super Cool Company,-999.2500,16,8,True,7961.50000,8108.50000,0.50000,"(5,)",302,4720,0.06398305084745763
a41cf0f4f5dd48388f33b4f6e09be702.las,2005-11-21,Specs and Mobility,Specialized Drilling,-999.2500,19,8,True,4594.50000,4860.50000,0.50000,"(5,)",1175,10127,0.11602646390836378
aa3060f71db741ac99eb5d9e81895130.las,"Nov 13, 2017",Murph Oil,Examine,-999.2500,18,8,True,7390.00000,7848.00000,0.50000,"(5,)",1900,16506,0.11510965709438992
22819c615bfe46a59c1435440ce54073.las,09/25/2009,Murph Oil,Special data,-999.2500,10,8,True,8631.50000,8997.50000,0.50000,"(5,)",805,7330,0.10982264665757162
3daf6887e60641cf9ebf38dddc6cc705.las,1991-07-08,Lama Corp,BaH,-999.2500,19,9,True,5019.50000,5281.50000,0.50000,"(5,)",1276,9272,0.13761863675582398
46d9f92f2ba24730b83c80391ac3bfb5.las,"Oct 05, 2022",Specs and Mobility,BaH,-999.2500,17,9,True,2756.50000,2922.50000,0.50000,"(5,)",424,3927,0.10797046091163738
2d0a0bd6fb914ec7aee8db5561971d0a.las,01-28-2019,Basin Resources LLC,Examine,-999.2500,12,8,True,8279.50000,8494.50000,0.50000,"(5,)",554,3408,0.16255868544600938
91600b5bfe814aaa9ff7736db94d3878.las,05-Sep-2003,Summertime Power,Examine,-999.2500,11,9,True,4304.50000,4613.00000,0.50000,"(5,)",1258,6798,0.18505442777287437
8560f50b32dc45c6889aac5ad43dbc25.las,23/12/2019,Bivalve E&P,Examine,-999.2500,17,8,True,8634.50000,8833.50000,0.50000,"(5,)",675,5134,0.13147643163225556
